# OQ-190 consumer_census.tsv — pass 1 (name-keyed) + pass 2 (closure/T2b)
# governed by the frozen PREREGISTRATION.md in this directory
# code surface: 497 tracked .pl/.py files (corpus data excluded)
file	line	surface	emitted_name	bucket	tier	grade	reached_by	disposition	confidence	text
prolog/invertibility_analysis.pl	251	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, TgtCtx, TgtType).
prolog/invertibility_analysis.pl	358	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(drl_core:dr_type(C, SrcCtx, SrcType) -> true ; SrcType = unknown),
prolog/invertibility_analysis.pl	359	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(drl_core:dr_type(C, TgtCtx, TgtType) -> true ; TgtType = unknown),
prolog/invertibility_analysis.pl	458	code	resolve_coalition_power	cast	T2b	cardinality	closure	SUSPECT-confirmed-grade-unmeasured	recovered	constraint_indexing:resolve_coalition_power(P1, C, R1),
prolog/invertibility_analysis.pl	459	code	resolve_coalition_power	cast	T2b	cardinality	closure	SUSPECT-confirmed-grade-unmeasured	recovered	constraint_indexing:resolve_coalition_power(P2, C, R2),
prolog/invertibility_analysis.pl	534	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(drl_core:dr_type(C, PowCtx, PowType) -> true ; PowType = unknown),
prolog/invertibility_analysis.pl	535	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(drl_core:dr_type(C, ModCtx, ModType) -> true ; ModType = unknown),
prolog/invertibility_analysis.pl	536	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(drl_core:dr_type(C, InstCtx, InstType) -> true ; InstType = unknown),
prolog/invertibility_analysis.pl	537	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(drl_core:dr_type(C, AnalCtx, AnalType) -> true ; AnalType = unknown),
prolog/isomorphism_engine.pl	85	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Type),
prolog/isomorphism_report.pl	72	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(   drl_core:dr_type(C1, Type),
prolog/json_report.pl	398	code	constraint_beneficiary	cast	T3	presence	name	SUSPECT-confirmed-grade-unmeasured	recovered	findall(B, narrative_ontology:constraint_beneficiary(C, B), Bens),
prolog/json_report.pl	405	code	constraint_victim	cast	T3	presence	name	SUSPECT-confirmed-grade-unmeasured	recovered	findall(V, narrative_ontology:constraint_victim(C, V), Vics),
prolog/json_report.pl	1103	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(   catch(drl_core:dr_type(C, Ctx, Type), _, fail)
prolog/json_report.pl	1355	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(   catch(drl_core:dr_type(Other, Context, NType), _, fail)
prolog/json_report.pl	1363	code	shared_agent_link	cast	T1	name-identity	name	SUSPECT-confirmed-and-fails	recovered	drl_purity_network:shared_agent_link(Subj, Other, Source, A),
prolog/logical_fingerprint.pl	95	code	fingerprint_actors	cast	T2b	cardinality	closure	SUSPECT-confirmed-grade-unmeasured	recovered	fingerprint_actors(C, Actors),
prolog/logical_fingerprint.pl	123	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(drl_core:dr_type(C, Context, T) -> Type = T ; Type = unknown).
prolog/logical_fingerprint.pl	176	code	has_coordination_function	cast	T6		name	SUSPECT-unwitnessed	inferred	narrative_ontology:has_coordination_function(C).
prolog/logical_fingerprint.pl	179	code	has_asymmetric_extraction	cast	T6		name	SUSPECT-unwitnessed	inferred	narrative_ontology:has_asymmetric_extraction(C).
prolog/logical_fingerprint.pl	182	code	constraint_beneficiary	cast	T6		name	SUSPECT-unwitnessed	inferred	narrative_ontology:constraint_beneficiary(C, _), !.
prolog/logical_fingerprint.pl	185	code	constraint_victim	cast	T6		name	SUSPECT-unwitnessed	inferred	narrative_ontology:constraint_victim(C, _), !.
prolog/logical_fingerprint.pl	226	code	has_coordination_function	cast	T6		name	SUSPECT-unwitnessed	inferred	\+ narrative_ontology:has_coordination_function(C).
prolog/logical_fingerprint.pl	242	code	constraint_victim	cast	T6		name	SUSPECT-unwitnessed	inferred	narrative_ontology:constraint_victim(C, _),
prolog/logical_fingerprint.pl	263	code	constraint_beneficiary	cast	T6		name	SUSPECT-unwitnessed	inferred	\+ narrative_ontology:constraint_beneficiary(C, _),
prolog/logical_fingerprint.pl	280	code	has_asymmetric_extraction	cast	T6		name	SUSPECT-unwitnessed	inferred	narrative_ontology:has_asymmetric_extraction(C),
prolog/logical_fingerprint.pl	298	code	constraint_beneficiary	cast	T2	cardinality	name	SUSPECT-confirmed-grade-unmeasured	recovered	findall(B, narrative_ontology:constraint_beneficiary(C, B), Bs),
prolog/logical_fingerprint.pl	302	code	constraint_victim	cast	T2	cardinality	name	SUSPECT-confirmed-grade-unmeasured	recovered	findall(V, narrative_ontology:constraint_victim(C, V), Vs),
prolog/logical_fingerprint.pl	444	code	has_coordination_function	cast	T6		name	SUSPECT-unwitnessed	inferred	\+ narrative_ontology:has_coordination_function(C), !.
prolog/logical_fingerprint.pl	543	code	fingerprint_actors	cast	T2b	cardinality	closure	SUSPECT-confirmed-grade-unmeasured	recovered	fingerprint_actors(C1, A1),
prolog/logical_fingerprint.pl	544	code	fingerprint_actors	cast	T2b	cardinality	closure	SUSPECT-confirmed-grade-unmeasured	recovered	fingerprint_actors(C2, A2),
prolog/logical_fingerprint.pl	581	code	fingerprint_actors	cast	T2b	cardinality	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(fingerprint_actors(C, actors(BT, VT))
prolog/maxent_classifier.pl	198	code	has_coordination_function	cast	T6		name	SUSPECT-unwitnessed	inferred	(narrative_ontology:has_coordination_function(C) -> Val = true ; Val = false).
prolog/maxent_classifier.pl	200	code	has_asymmetric_extraction	cast	T6		name	SUSPECT-unwitnessed	inferred	(narrative_ontology:has_asymmetric_extraction(C) -> Val = true ; Val = false).
prolog/maxent_classifier.pl	204	code	constraint_captured	cast	T1	name-identity	name	SUSPECT-confirmed-and-fails	recovered	(narrative_ontology:constraint_captured(C) -> Val = true ; Val = false).
prolog/maxent_classifier.pl	488	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(   drl_core:dr_type(C, Context, DetType) -> true ; DetType = unknown ),
prolog/maxent_classifier.pl	561	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(   drl_core:dr_type(C, Context, _) -> true ; true ),
prolog/maxent_classifier.pl	613	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Context, Type),
prolog/maxent_classifier.pl	657	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(member(C, Constraints), drl_core:dr_type(C, Ctx, Type)),
prolog/maxent_classifier.pl	876	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Context, Type),
prolog/maxent_diagnostic.pl	146	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(drl_core:dr_type(ND, Context, DT) -> true ; DT = no_type),
prolog/maxent_diagnostic.pl	155	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(drl_core:dr_type(C, Context, T) -> true ; T = no_dr_type)
prolog/maxent_diagnostic.pl	166	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Context, T),
prolog/maxent_diagnostic.pl	185	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(drl_core:dr_type(C, Context, DetType) -> true ; DetType = unknown)
prolog/maxent_diagnostic.pl	374	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(drl_core:dr_type(C, Context, DT2) -> true ; DT2 = unknown),
prolog/maxent_diagnostic.pl	424	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Context, rope),
prolog/maxent_diagnostic.pl	445	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Context, rope),
prolog/maxent_diagnostic.pl	459	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Context, rope),
prolog/maxent_diagnostic.pl	489	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Context, Type),
prolog/maxent_report.pl	50	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(drl_core:dr_type(C, Context, DetType) -> true ; DetType = unknown),
prolog/maxent_report.pl	225	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(drl_core:dr_type(C, Context, DT) -> true ; DT = unknown),
prolog/maxent_report.pl	277	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Context, rope),
prolog/metric_drift_events.pl	158	code	has_coordination_function	cast	T6		name	SUSPECT-unwitnessed	inferred	narrative_ontology:has_coordination_function(C),
prolog/metric_drift_events.pl	236	code	has_coordination_function	cast	T6		name	SUSPECT-unwitnessed	inferred	narrative_ontology:has_coordination_function(C),
prolog/metric_drift_events.pl	284	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Context, ActualType),
prolog/metric_drift_events.pl	289	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Context, Type),
prolog/narrative_ontology.pl	169	code	founding_problem_status	verdict	T1	name-identity	name	SUSPECT-confirmed-and-fails	recovered	founding_problem_status(C, dead),
prolog/narrative_ontology.pl	170	code	disappearance_verdict	verdict	T1	name-identity	name	SUSPECT-confirmed-and-fails	recovered	disappearance_verdict(C, world_rearranges).
prolog/narrative_ontology.pl	320	code	has_coordination_function	cast	T6		name	SUSPECT-unwitnessed	inferred	has_coordination_function(ConstraintID),
prolog/narrative_ontology.pl	321	code	has_asymmetric_extraction	cast	T6		name	SUSPECT-unwitnessed	inferred	has_asymmetric_extraction(ConstraintID).
prolog/narrative_ontology.pl	333	code	stakeholder_gain_flow	cast	T1	name-identity	name	SUSPECT-confirmed-and-fails	recovered	stakeholder_gain_flow(C, Receiver),
prolog/narrative_ontology.pl	335	code	constraint_stakeholder	cast	T1	name-identity	name	SUSPECT-confirmed-and-fails	recovered	constraint_stakeholder(C, Receiver, _, _, _, _, _), !.
prolog/narrative_ontology.pl	344	code	stakeholder_gain_flow	cast	T6		name	SUSPECT-unwitnessed	inferred	stakeholder_gain_flow(C, diffuse).
prolog/narrative_ontology.pl	352	code	uncaptured	cast	T6		name	SUSPECT-unwitnessed	inferred	uncaptured(C),
prolog/narrative_ontology.pl	353	code	fixing_cost_class	cast	T6		name	SUSPECT-unwitnessed	inferred	fixing_cost_class(C, prohibitive).
prolog/narrative_ontology.pl	362	code	uncaptured	cast	T6		name	SUSPECT-unwitnessed	inferred	uncaptured(C),
prolog/narrative_ontology.pl	363	code	fixing_cost_class	cast	T6		name	SUSPECT-unwitnessed	inferred	fixing_cost_class(C, cheap).
prolog/narrative_ontology.pl	372	code	constraint_beneficiary	cast	T6		name	SUSPECT-unwitnessed	inferred	constraint_beneficiary(ConstraintID, _).
prolog/narrative_ontology.pl	381	code	constraint_victim	cast	T6		name	SUSPECT-unwitnessed	inferred	constraint_victim(ConstraintID, _).
prolog/narrative_ontology.pl	568	code	constraint_beneficiary	cast	T6		name	SUSPECT-unwitnessed	inferred	constraint_beneficiary(ConstraintID, Beneficiary),
prolog/narrative_ontology.pl	569	code	non_agent_beneficiary	cast	T6		name	SUSPECT-unwitnessed	inferred	\+ non_agent_beneficiary(Beneficiary).
prolog/network_dynamics.pl	108	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(   drl_core:dr_type(Other, Context, OtherType)
prolog/network_dynamics.pl	134	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	;   drl_core:dr_type(C, Context, MyType),
prolog/network_dynamics.pl	142	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(   drl_core:dr_type(Other, Context, OtherType)
prolog/omega1_audit.pl	78	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(   catch(drl_core:dr_type(C, Ctx, Type), _, Type = error)
prolog/omega1_audit.pl	124	code	has_coordination_function	cast	T6		name	SUSPECT-unwitnessed	inferred	(   narrative_ontology:has_coordination_function(C) -> HasCoord = true ; HasCoord = false ),
prolog/omega1_audit.pl	125	code	has_asymmetric_extraction	cast	T6		name	SUSPECT-unwitnessed	inferred	(   narrative_ontology:has_asymmetric_extraction(C) -> HasAsymm = true ; HasAsymm = false ),
prolog/omega1_audit.pl	391	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(   catch(drl_core:dr_type(C, Ctx, T), _, T = error)
prolog/persistence_export.pl	53	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Ctx, Type)
prolog/probe_oq35_field_counterfactual.pl	54	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(   catch(drl_core:dr_type(C, T0), _, fail) -> DrType = T0 ; DrType = error ),
prolog/probe_oq35_field_counterfactual.pl	109	code	constraint_victim	cast	T6		name	SUSPECT-unwitnessed	inferred	[ narrative_ontology:constraint_victim(_, _) ],
prolog/product_site_export.pl	116	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(   drl_core:dr_type(C, Ctx, T)
prolog/quantum_verification_report.pl	203	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Ctx, mountain),
prolog/quantum_verification_report.pl	236	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, MtnCtx, mountain),
prolog/quantum_verification_report.pl	240	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, OtherCtx, OtherType),
prolog/quantum_verification_report.pl	262	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(CB, MCtx, mountain),
prolog/quantum_verification_report.pl	264	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(CB, OCtx, OT), OT \= mountain, !,
prolog/quantum_verification_report.pl	344	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Ctx, FullType),
prolog/reading_registry.pl	73	code	constraint_stakeholder	cast	T6		name	SUSPECT-unwitnessed	inferred	narrative_ontology:constraint_stakeholder(C, Name, _, _, _, _, _).
prolog/report_generator.pl	280	code	constraint_stakeholder	cast	T6		name	SUSPECT-unwitnessed	inferred	narrative_ontology:constraint_stakeholder(C, Name, _Role, Power, _T, _E, _S),
prolog/report_generator.pl	291	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	catch(drl_core:dr_type(C, Ctx, Type), _, fail),
prolog/report_generator.pl	469	code	q6_crosscheck	verdict	T6		name	SUSPECT-unwitnessed	inferred	stakeholder_seats:q6_crosscheck(C, Cell, Daylight),
prolog/report_generator.pl	525	code	resolve_coalition_power	cast	T2b	cardinality	closure	SUSPECT-confirmed-grade-unmeasured	recovered	constraint_indexing:resolve_coalition_power(Power, C, ResolvedPower),
prolog/report_generator.pl	581	code	constraint_beneficiary	cast	T6		name	SUSPECT-unwitnessed	inferred	->  (   narrative_ontology:constraint_beneficiary(C, B)
prolog/report_generator.pl	748	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(   drl_core:dr_type(C, Context, ActualType)
prolog/routing_sink.pl	111	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(   once(drl_core:dr_type(C, Seat, T)), T \== unknown
prolog/sheaf_analysis.pl	125	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Ctx, Type)
prolog/signature_detection.pl	245	code	agent_beneficiary	cast	T3	presence	name	SUSPECT-confirmed-grade-unmeasured	recovered	findall(B, narrative_ontology:agent_beneficiary(C, B), Beneficiaries),
prolog/signature_detection.pl	867	code	piton_candidate	cast	T1	name-identity	name	SUSPECT-confirmed-and-fails	recovered	narrative_ontology:piton_candidate(C), !.
prolog/signature_detection.pl	1213	code	has_coordination_function	cast	T6		name	SUSPECT-unwitnessed	inferred	narrative_ontology:has_coordination_function(C),
prolog/signature_detection.pl	1220	code	constraint_captured	cast	T1	name-identity	name	SUSPECT-confirmed-and-fails	recovered	\+ narrative_ontology:constraint_captured(C),
prolog/signature_detection.pl	1375	code	has_coordination_function	cast	T6		name	SUSPECT-unwitnessed	inferred	narrative_ontology:has_coordination_function(C),
prolog/signature_detection.pl	1378	code	constraint_captured	cast	T1	name-identity	name	SUSPECT-confirmed-and-fails	recovered	\+ narrative_ontology:constraint_captured(C), !.
prolog/signature_detection.pl	1477	code	constraint_captured	cast	T1	name-identity	name	SUSPECT-confirmed-and-fails	recovered	narrative_ontology:constraint_captured(C), !.
prolog/signature_detection.pl	1479	code	piton_candidate	cast	T1	name-identity	name	SUSPECT-confirmed-and-fails	recovered	narrative_ontology:piton_candidate(C), !.
prolog/signature_detection.pl	1481	code	transient_neglect	cast	T6		name	SUSPECT-unwitnessed	inferred	narrative_ontology:transient_neglect(C), !.
prolog/signature_detection.pl	1652	code	agent_beneficiary	cast	T6		name	SUSPECT-unwitnessed	inferred	agent_beneficiary(C, _).
prolog/signature_detection.pl	1716	code	agent_beneficiary	cast	T3	presence	name	SUSPECT-confirmed-grade-unmeasured	recovered	findall(B, narrative_ontology:agent_beneficiary(C, B), Beneficiaries),
prolog/signature_detection.pl	1794	code	piton_candidate	cast	T1	name-identity	name	SUSPECT-confirmed-and-fails	recovered	\+ narrative_ontology:piton_candidate(C),
prolog/signature_detection.pl	1798	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Ctx, DT),
prolog/signature_detection.pl	1815	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Ctx, unknown).
prolog/signature_detection.pl	1833	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Ctx, DT),
prolog/signature_detection.pl	1857	code	constraint_victim	cast	T6		name	SUSPECT-unwitnessed	inferred	once(narrative_ontology:constraint_victim(C, _)), !.
prolog/signature_detection.pl	1862	code	constraint_victim	cast	T6		name	SUSPECT-unwitnessed	inferred	once(narrative_ontology:constraint_victim(C, _)), !.
prolog/signature_detection.pl	1872	code	constraint_victim	cast	T6		name	SUSPECT-unwitnessed	inferred	once(narrative_ontology:constraint_victim(C, _)), !.
prolog/signature_detection.pl	1904	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Ctx, FinalType),
prolog/stakeholder_seats.pl	66	code	constraint_stakeholder	cast	T6		name	SUSPECT-unwitnessed	inferred	narrative_ontology:constraint_stakeholder(C, Name, _Role, P, T, E, S).
prolog/stakeholder_seats.pl	72	code	constraint_stakeholder	cast	T6		name	SUSPECT-unwitnessed	inferred	narrative_ontology:constraint_stakeholder(C, Name, Role, Power, _, Exit, _),
prolog/stakeholder_seats.pl	104	code	constraint_stakeholder	cast	T6		name	SUSPECT-unwitnessed	inferred	narrative_ontology:constraint_stakeholder(C, _, _, Power, _, _, _),
prolog/stakeholder_seats.pl	134	code	constraint_stakeholder	cast	T6		name	SUSPECT-unwitnessed	inferred	narrative_ontology:constraint_stakeholder(C, N1, _, Power, _, _, _),
prolog/stakeholder_seats.pl	135	code	constraint_stakeholder	cast	T6		name	SUSPECT-unwitnessed	inferred	narrative_ontology:constraint_stakeholder(C, N2, _, Power, _, _, _),
prolog/stakeholder_seats.pl	137	code	stakeholder_non_agent	cast	T6		name	SUSPECT-unwitnessed	inferred	\+ narrative_ontology:stakeholder_non_agent(C, N1),
prolog/stakeholder_seats.pl	138	code	stakeholder_non_agent	cast	T6		name	SUSPECT-unwitnessed	inferred	\+ narrative_ontology:stakeholder_non_agent(C, N2),
prolog/stakeholder_seats.pl	142	code	constraint_stakeholder	cast	T6		name	SUSPECT-unwitnessed	inferred	role_of(C, N, R) :- narrative_ontology:constraint_stakeholder(C, N, R, _, _, _, _).
prolog/stakeholder_seats.pl	143	code	stakeholder_secondary_role	cast	T6		name	SUSPECT-unwitnessed	inferred	role_of(C, N, R) :- narrative_ontology:stakeholder_secondary_role(C, N, R).
prolog/stakeholder_seats.pl	161	code	constraint_stakeholder	cast	T6		name	SUSPECT-unwitnessed	inferred	narrative_ontology:constraint_stakeholder(C, Name, _, _, T, E, _),
prolog/stakeholder_seats.pl	180	code	constraint_stakeholder	cast	T3	presence	name	SUSPECT-confirmed-grade-unmeasured	recovered	findall(N, ( narrative_ontology:constraint_stakeholder(C, N, R, _, _, _, _),
prolog/stakeholder_seats.pl	182	code	stakeholder_non_agent	cast	T6		name	SUSPECT-unwitnessed	inferred	\+ narrative_ontology:stakeholder_non_agent(C, N) ), Ns).
prolog/stakeholder_seats.pl	250	code	constraint_stakeholder	cast	T3	presence	name	SUSPECT-confirmed-grade-unmeasured	recovered	findall(X, narrative_ontology:constraint_stakeholder(C, X, excluded, _, _, _, _), Excl),
prolog/stakeholder_seats.pl	394	code	constraint_stakeholder	cast	T3	presence	name	SUSPECT-confirmed-grade-unmeasured	recovered	findall(X, narrative_ontology:constraint_stakeholder(C, X, excluded, _, _, _, _), Ns).
prolog/stakeholder_seats.pl	417	code	constraint_stakeholder	cast	T3	presence	name	SUSPECT-confirmed-grade-unmeasured	recovered	;   findall(N, ( narrative_ontology:constraint_stakeholder(C, N, Role, _, _, _, _),
prolog/stakeholder_seats.pl	418	code	stakeholder_non_agent	cast	T6		name	SUSPECT-unwitnessed	inferred	\+ narrative_ontology:stakeholder_non_agent(C, N) ), Ns)
prolog/stakeholder_seats.pl	550	code	q6_cell	verdict	T6		name	SUSPECT-unwitnessed	inferred	q6_cell(C, Cell),
prolog/stakeholder_seats.pl	571	code	founding_problem_status	verdict	T6		name	SUSPECT-unwitnessed	inferred	(   \+ narrative_ontology:founding_problem_status(C, _)
prolog/stakeholder_seats.pl	573	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	;   drl_core:dr_type(C, unknown)
prolog/stakeholder_seats.pl	575	code	founding_problem_status	verdict	T6		name	SUSPECT-unwitnessed	inferred	;   narrative_ontology:founding_problem_status(C, Status),
prolog/stakeholder_seats.pl	576	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Sig),
prolog/stakeholder_seats.pl	605	code	founding_problem_corroboration_class	verdict	T6		name	SUSPECT-unwitnessed	inferred	(   narrative_ontology:founding_problem_corroboration_class(C, Class)
prolog/stakeholder_seats.pl	647	code	constraint_victim	cast	T6		name	SUSPECT-unwitnessed	inferred	narrative_ontology:constraint_victim(C, V),
prolog/stakeholder_seats.pl	674	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(   \+ ( drl_core:dr_type(C, T0), extractive_type(T0) )
prolog/stakeholder_seats.pl	686	code	constraint_stakeholder	cast	T3	presence	name	SUSPECT-confirmed-grade-unmeasured	recovered	findall(N, ( narrative_ontology:constraint_stakeholder(C, N, _, _, _, _, _),
prolog/stakeholder_seats.pl	687	code	stakeholder_non_agent	cast	T6		name	SUSPECT-unwitnessed	inferred	\+ narrative_ontology:stakeholder_non_agent(C, N),
prolog/test_harness.pl	126	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	(   catch(drl_core:dr_type(IntervalID, Ctx, ComputedType), _, fail)
prolog/test_harness.pl	150	code	resolve_coalition_power	cast	T2b	cardinality	closure	SUSPECT-confirmed-grade-unmeasured	recovered	constraint_indexing:resolve_coalition_power(Power, C, ResolvedPower),
prolog/tests/fixtures/nlwb_controls/nlwb_ctl_agent_only.pl	32	data	constraint_beneficiary	cast	producer		name	n/a-authorship	recovered	narrative_ontology:constraint_beneficiary(nlwb_ctl_agent_only, nlwb_ctl_extracting_guild).
prolog/tests/fixtures/nlwb_controls/nlwb_ctl_mixed.pl	31	data	constraint_beneficiary	cast	producer		name	n/a-authorship	recovered	narrative_ontology:constraint_beneficiary(nlwb_ctl_mixed, entropic_universe_hypothesis).
prolog/tests/fixtures/nlwb_controls/nlwb_ctl_mixed.pl	32	data	constraint_beneficiary	cast	producer		name	n/a-authorship	recovered	narrative_ontology:constraint_beneficiary(nlwb_ctl_mixed, nlwb_ctl_extracting_guild).
prolog/tests/fixtures/nlwb_controls/nlwb_ctl_nonagent_only.pl	39	data	constraint_beneficiary	cast	producer		name	n/a-authorship	recovered	narrative_ontology:constraint_beneficiary(nlwb_ctl_nonagent_only, entropic_universe_hypothesis).
prolog/tests/test_agent_beneficiary.pl	63	code	non_agent_beneficiary	cast	T3	presence	name	SUSPECT-confirmed-grade-unmeasured	recovered	findall(V, narrative_ontology:non_agent_beneficiary(V), Vs0),
prolog/tests/test_agent_beneficiary.pl	72	code	non_agent_beneficiary	cast	T4?		name	SUSPECT-unwitnessed	recovered	\+ narrative_ontology:non_agent_beneficiary(nlwb_ctl_extracting_guild).
prolog/tests/test_agent_beneficiary.pl	86	code	agent_beneficiary	cast	T4?		name	SUSPECT-unwitnessed	recovered	predicate_property(narrative_ontology:agent_beneficiary(_, _),
prolog/tests/test_agent_beneficiary.pl	94	code	non_agent_beneficiary	cast	T4?		name	SUSPECT-unwitnessed	recovered	\+ predicate_property(narrative_ontology:non_agent_beneficiary(_), dynamic).
prolog/tests/test_agent_beneficiary.pl	99	code	constraint_beneficiary	cast	T2	cardinality	name	SUSPECT-confirmed-grade-unmeasured	recovered	aggregate_all(count, narrative_ontology:constraint_beneficiary(_, _), NB),
prolog/tests/test_agent_beneficiary.pl	101	code	constraint_beneficiary	cast	T3	presence	name	SUSPECT-confirmed-grade-unmeasured	recovered	forall(narrative_ontology:constraint_beneficiary(C, B),
prolog/tests/test_agent_beneficiary.pl	102	code	non_agent_beneficiary	cast	T4?		name	SUSPECT-unwitnessed	recovered	(   narrative_ontology:non_agent_beneficiary(B)
prolog/tests/test_agent_beneficiary.pl	103	code	agent_beneficiary	cast	T4?		name	SUSPECT-unwitnessed	recovered	->  \+ narrative_ontology:agent_beneficiary(C, B)
prolog/tests/test_agent_beneficiary.pl	104	code	agent_beneficiary	cast	T4?		name	SUSPECT-unwitnessed	recovered	;   narrative_ontology:agent_beneficiary(C, B)
prolog/tests/test_agent_beneficiary.pl	122	code	agent_beneficiary	cast	T4?		name	SUSPECT-unwitnessed	recovered	\+ narrative_ontology:agent_beneficiary(C, _)
