id	nat	pin_mountain	pin_rope	grid_a	grid_b	persist	neg_control	screen_subset_a	screen_starved
commerce_clause_scope__broad_effects_test	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
commerce_clause_scope__intermediate_channels	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
commerce_clause_scope__narrow_originalist	unknown|rope|rope|rope	unknown|unknown|unknown|unknown	rope|rope|rope|rope	True	True	False	False	True	True
commerce_clause_text__expansive_federal_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
commerce_clause_text__originalist_narrow_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
commerce_clause_text__substantial_effects_limited_reading	unknown|rope|rope|tangled_rope	unknown|unknown|unknown|tangled_rope	rope|rope|rope|tangled_rope	False	True	True	True	False	False
common_article_3_scope__expansive_human_rights_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
common_article_3_scope__icrc_customary_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
common_article_3_scope__state_centric_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
common_law_precedent_corpus__evolutionary_framework	unknown|rope|rope|unknown	unknown|unknown|unknown|unknown	rope|rope|rope|unknown	False	True	True	True	False	False
common_law_precedent_corpus__pluralist_balancing	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
common_law_precedent_corpus__strict_stare_decisis	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
competence_exercise_requirement__catastrophe_as_necessary_anchor	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
competence_exercise_requirement__hybrid_dependency	unknown|rope|rope|unknown	unknown|unknown|unknown|unknown	rope|rope|rope|unknown	False	True	True	True	False	False
competence_exercise_requirement__simulation_as_adequate_exercise	unknown|rope|rope|unknown	unknown|unknown|unknown|unknown	rope|rope|rope|unknown	False	True	True	True	False	False
competence_exercise_validity__continuous_refresh_hybrid	unknown|rope|rope|rope	unknown|unknown|unknown|unknown	rope|rope|rope|rope	True	True	False	False	True	True
competence_exercise_validity__real_catastrophe_only	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
competence_exercise_validity__simulation_as_proxy	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
competence_occupation__hybrid_occupation	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
competence_occupation__real_incident_necessity	snare|snare|scaffold|snare	snare|snare|scaffold|snare	snare|snare|scaffold|snare	False	False	True	True	False	False
competence_occupation__simulation_sufficiency	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
competence_retention_exercise__catastrophe_as_necessary	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
competence_retention_exercise__near_miss_as_bridge	unknown|rope|rope|unknown	unknown|unknown|unknown|unknown	rope|rope|rope|unknown	False	True	True	True	False	False
competence_retention_exercise__simulation_as_sufficient	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
constitutional_authority_boundary__coordinate_construction_reading	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
constitutional_authority_boundary__judicial_supremacy_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
constitutional_authority_boundary__parliamentary_primacy_reading	unknown|rope|rope|rope	unknown|unknown|unknown|unknown	rope|rope|rope|rope	True	True	False	False	True	True
constitutional_interpretive_authority__coordinate_construction_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
constitutional_interpretive_authority__judicial_supremacy_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
constitutional_interpretive_authority__parliamentary_supremacy_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
constitutional_secularism__principled_intervention_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
constitutional_secularism__reformist_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
constitutional_secularism__strict_neutrality_reading	unknown|rope|rope|rope	unknown|unknown|unknown|unknown	rope|rope|rope|rope	True	True	False	False	True	True
constitutional_text__judicial_supremacy_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
constitutional_text__legislative_sovereignty_reading	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
constitutional_text__popular_sovereignty_reading	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
constitutional_text_authority__living_constitutionalist_reading	unknown|rope|rope|unknown	unknown|unknown|unknown|unknown	rope|rope|rope|unknown	False	True	True	True	False	False
constitutional_text_authority__originalist_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
constitutional_text_authority__positivist_reading	unknown|rope|rope|rope	unknown|unknown|unknown|unknown	rope|rope|rope|rope	True	True	False	False	True	True
copyright_constitutional_mandate__corporate_enclosure_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
copyright_constitutional_mandate__judicial_ambiguity_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
copyright_constitutional_mandate__public_scaffold_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
correct_latin__continuity_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
correct_latin__discontinuity_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
correct_latin__hybrid_reading	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
correct_latin_kernel__continuity_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
correct_latin_kernel__discontinuity_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
correct_latin_kernel__hybrid_reading	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
creed_381_pneumatology__ecumenical_reunion_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
creed_381_pneumatology__filioque_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
creed_381_pneumatology__monoprocession_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
cultural_property_legal_corpus__indigenous_stewardship_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
cultural_property_legal_corpus__sovereign_repatriation_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
cultural_property_legal_corpus__universal_heritage_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
decalogue_image_prohibition__iconoclast_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
decalogue_image_prohibition__iconodule_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
decalogue_image_prohibition__moderate_iconoclast_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
deferential_realism_ontology__hybrid_pragmatic_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
deferential_realism_ontology__immutable_diagnostic_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
deferential_realism_ontology__rhetorical_scaffold_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
derivative_work_statutory_boundary__coordination_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
derivative_work_statutory_boundary__enclosure_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
derivative_work_statutory_boundary__hybrid_carveout_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
dharmasastra_corpus__abolitionist_rejection	unknown|snare|rope|snare	unknown|snare|naturalized|snare	unknown|snare|rope|snare	False	True	True	True	False	False
dharmasastra_corpus__orthodox_literalist	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
dharmasastra_corpus__reformist_contextual	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
digital_money_emergence_boundary__conceptualization_reading	mountain|scaffold|scaffold|mountain	mountain|mountain|mountain|mountain	scaffold|scaffold|scaffold|scaffold	True	True	False	False	True	True
digital_money_emergence_boundary__consumer_holdings_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
digital_money_emergence_boundary__infrastructure_reading	mountain|scaffold|scaffold|mountain	mountain|mountain|mountain|mountain	scaffold|scaffold|scaffold|scaffold	True	True	False	False	True	True
digital_money_origin__became_thinkable_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
digital_money_origin__first_held_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
digital_money_origin__regulatory_recognition_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
dignified_death__autonomy_primary	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
dignified_death__relational_autonomy	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
dignified_death__sanctity_primary	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
dignity_kernel__autonomy_rights_reading	unknown|rope|rope|unknown	unknown|unknown|unknown|unknown	rope|rope|rope|unknown	False	True	True	True	False	False
dignity_kernel__imago_dei_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
dignity_kernel__posthumanist_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
divine_legitimacy_substrate__amun_polytheistic_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
divine_legitimacy_substrate__atenist_monotheistic_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
divine_marriage_command__coercion_visibility_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
divine_marriage_command__continuationist_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
divine_marriage_command__substitutionist_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
dollar_gold_convertibility__policy_flexible_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
dollar_gold_convertibility__strict_convertibility_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
dollar_gold_convertibility__triffin_structural_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
doomsday_clock_metric__objective_index_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
doomsday_clock_metric__performative_tool_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|piton|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
dsm_taxonomy_kernel__biomedical_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
dsm_taxonomy_kernel__critical_psychiatry_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
dsm_taxonomy_kernel__neurodiversity_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
dual_class_legitimacy__disclosure_consent	unknown|rope|rope|rope	unknown|unknown|unknown|unknown	rope|rope|rope|rope	True	True	False	False	True	True
dual_class_legitimacy__founder_stewardship	unknown|rope|rope|unknown	unknown|unknown|unknown|unknown	rope|rope|rope|unknown	False	True	True	True	False	False
dual_class_legitimacy__minority_extraction	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
dueling_disappearance_mechanism__contraction_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
dueling_disappearance_mechanism__institutional_displacement_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
ecb_mandate_article_127__climate_incorporation	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
ecb_mandate_article_127__expansive_secondary_objectives	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
ecb_mandate_article_127__orthodox_price_stability	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
electronic_money_emergence__became_thinkable_reading	mountain|scaffold|scaffold|mountain	mountain|mountain|mountain|mountain	scaffold|scaffold|scaffold|scaffold	True	True	False	False	True	True
electronic_money_emergence__first_held_reading	mountain|scaffold|scaffold|mountain	mountain|mountain|mountain|mountain	scaffold|scaffold|scaffold|scaffold	True	True	False	False	True	True
electronic_money_emergence__m4_m5_collapse_reading	piton|rope|rope|rope	piton|piton|piton|piton	rope|rope|rope|rope	True	True	False	False	True	True
employment_boundary__formalist_employment_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
employment_boundary__hybrid_security_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
employment_boundary__substantive_employment_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
end_of_life_authority__autonomy_reading	unknown|rope|rope|unknown	unknown|unknown|unknown|unknown	rope|rope|rope|unknown	False	True	True	True	False	False
end_of_life_authority__sanctity_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
end_of_life_authority__slippery_slope_mechanism	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
end_of_life_decision_authority__autonomy_reading	unknown|rope|rope|unknown	unknown|unknown|unknown|unknown	rope|rope|rope|unknown	False	True	True	True	False	False
end_of_life_decision_authority__sanctity_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
end_of_life_decision_authority__vulnerability_protection_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
equal_protection_clause__colorblind_reading	mountain|scaffold|scaffold|mountain	mountain|mountain|mountain|mountain	scaffold|scaffold|scaffold|scaffold	True	True	False	False	True	True
equal_protection_clause__diversity_reading	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
equal_protection_clause__remedial_reading	tangled_rope|tangled_rope|scaffold|unknown	tangled_rope|tangled_rope|scaffold|unknown	tangled_rope|tangled_rope|scaffold|unknown	False	False	True	True	False	False
equal_protection_commitment__colorblind_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
equal_protection_commitment__diversity_reading	unknown|rope|rope|unknown	unknown|unknown|unknown|unknown	rope|rope|rope|unknown	False	True	True	True	False	False
equal_protection_commitment__remedial_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
equal_protection_kernel__antisubordination_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
equal_protection_kernel__remedial_reading	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
equality_clause_scope__expansive_universalist	unknown|rope|rope|rope	unknown|unknown|unknown|unknown	rope|rope|rope|rope	True	True	False	False	True	True
equality_clause_scope__progressive_textualist	unknown|rope|rope|tangled_rope	unknown|unknown|unknown|tangled_rope	rope|rope|rope|tangled_rope	False	True	True	True	False	False
equality_clause_scope__restrictive_originalist	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
eternal_marriage_covenant__immutable_commandment_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
eternal_marriage_covenant__prophetic_override_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
eternal_marriage_covenant__temporal_accommodation_reading	unknown|rope|rope|tangled_rope	unknown|unknown|unknown|tangled_rope	rope|rope|rope|tangled_rope	False	True	True	True	False	False
eu_council_unanimity__diplomatic_capital_reading	unknown|rope|rope|rope	unknown|unknown|unknown|unknown	rope|rope|rope|rope	True	True	False	False	True	True
eu_council_unanimity__sovereignty_guarantor_reading	unknown|rope|rope|unknown	unknown|unknown|unknown|unknown	rope|rope|rope|unknown	False	True	True	True	False	False
eu_council_unanimity__veto_trap_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
exercise_as_competence_maintenance__hybrid_decay_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
exercise_as_competence_maintenance__lived_catastrophe_necessity_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
exercise_as_competence_maintenance__simulation_sufficiency_reading	unknown|rope|rope|tangled_rope	unknown|unknown|unknown|tangled_rope	rope|rope|rope|tangled_rope	False	True	True	True	False	False
fair_use_four_factor_test__creator_centric_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
fair_use_four_factor_test__transformative_use_reading	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
fair_use_four_factor_test__user_centric_reading	unknown|rope|rope|rope	unknown|unknown|unknown|unknown	rope|rope|rope|rope	True	True	False	False	True	True
fair_use_statutory_exception__market_licensing_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
fair_use_statutory_exception__narrow_defense_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
fair_use_statutory_exception__transformative_right_reading	unknown|rope|rope|rope	unknown|unknown|unknown|unknown	rope|rope|rope|rope	True	True	False	False	True	True
family_law_authority__christian_canonical_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
family_law_authority__hindu_dharmashastra_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
family_law_authority__muslim_shariat_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
family_law_authority__parsi_zoroastrian_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
family_law_authority__secular_contractual_reading	unknown|rope|rope|rope	unknown|unknown|unknown|unknown	rope|rope|rope|rope	True	True	False	False	True	True
federation_membership__integration_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
federation_membership__sovereignty_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
federation_membership_kernel__integration_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
federation_membership_kernel__member_sovereignty_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
federation_membership_kernel__welfare_coordination_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
federation_membership_obligations__integration_primary	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
federation_membership_obligations__member_sovereignty_primary	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
federation_membership_obligations__selective_solidarity	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
federation_membership_treaty__integration_primary	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
federation_membership_treaty__sovereignty_primary	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
federation_membership_treaty__subsidiarity_balance	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
feud_obligation_kernel__christianized_pacification_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
feud_obligation_kernel__extraction_cycle_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
feud_obligation_kernel__stateless_coordination_reading	unknown|rope|rope|rope	unknown|unknown|unknown|unknown	rope|rope|rope|rope	True	True	False	False	True	True
feudal_oath_reciprocity__ecclesiastical_mediation_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
feudal_oath_reciprocity__lord_extraction_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
feudal_oath_reciprocity__vassal_coordination_reading	unknown|rope|rope|rope	unknown|unknown|unknown|unknown	rope|rope|rope|rope	True	True	False	False	True	True
fifth_republic_constitution__cohabitation_equilibrium_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
fifth_republic_constitution__hyper_presidential_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
fifth_republic_constitution__parliamentary_constraint_reading	unknown|rope|rope|rope	unknown|unknown|unknown|unknown	rope|rope|rope|rope	True	True	False	False	True	True
first_amendment_speech_protection__absolutist_reading	unknown|unknown|rope|unknown	unknown|unknown|naturalized|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
first_amendment_speech_protection__categorical_balancing_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
first_amendment_speech_protection__harm_limited_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
fisa_702_statutory_text__constitutional_floor_reading	unknown|rope|rope|rope	unknown|unknown|unknown|unknown	rope|rope|rope|rope	True	True	False	False	True	True
fisa_702_statutory_text__foreign_target_strict_reading	unknown|rope|rope|rope	unknown|unknown|unknown|unknown	rope|rope|rope|rope	True	True	False	False	True	True
fisa_702_statutory_text__incidental_collection_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
flexible_employment_legitimacy__developmental_state_reading	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
