id	nat	pin_mountain	pin_rope	grid_a	grid_b	persist	neg_control	screen_subset_a	screen_starved
coercion_legitimacy_boundary__bodily_autonomy_primary	scaffold|unknown|scaffold|unknown	scaffold|unknown|scaffold|unknown	scaffold|unknown|scaffold|unknown	False	False	True	True	False	False
coercion_legitimacy_boundary__proportionality_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
coercion_legitimacy_boundary__public_health_primary	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
combatant_status_definition__functional_protection_reading	unknown|rope|rope|rope	unknown|unknown|unknown|unknown	rope|rope|rope|rope	True	True	False	False	True	True
combatant_status_definition__national_liberation_reading	tangled_rope|snare|snare|snare	tangled_rope|snare|snare|snare	tangled_rope|snare|snare|snare	False	False	True	True	False	False
combatant_status_definition__state_centric_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
commerce_clause_scope__broad_effects_test	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
commerce_clause_scope__intermediate_channels	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	False	False	True	True	False	False
commerce_clause_scope__narrow_originalist	unknown|rope|rope|unknown	unknown|unknown|unknown|unknown	rope|rope|rope|unknown	False	True	True	True	False	False
commerce_clause_text__expansive_federal_reading	tangled_rope|tangled_rope|tangled_rope|unknown	tangled_rope|tangled_rope|tangled_rope|unknown	tangled_rope|tangled_rope|tangled_rope|unknown	False	False	True	True	False	False
commerce_clause_text__originalist_narrow_reading	naturalized|snare|naturalized|snare	naturalized|snare|naturalized|snare	naturalized|snare|naturalized|snare	False	False	True	True	False	False
commerce_clause_text__substantial_effects_limited_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
common_article_3_scope__expansive_human_rights_reading	tangled_rope|snare|snare|snare	tangled_rope|snare|snare|snare	tangled_rope|snare|snare|snare	False	False	True	True	False	False
common_article_3_scope__icrc_customary_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
common_article_3_scope__state_centric_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
common_law_precedent_corpus__evolutionary_framework	scaffold|scaffold|scaffold|unknown	scaffold|scaffold|scaffold|unknown	scaffold|scaffold|scaffold|unknown	False	False	True	True	False	False
common_law_precedent_corpus__pluralist_balancing	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
common_law_precedent_corpus__strict_stare_decisis	tangled_rope|snare|rope|tangled_rope	tangled_rope|snare|naturalized|tangled_rope	tangled_rope|snare|rope|tangled_rope	False	True	True	True	False	False
competence_exercise_requirement__catastrophe_as_necessary_anchor	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
competence_exercise_requirement__hybrid_dependency	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
competence_exercise_requirement__simulation_as_adequate_exercise	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
competence_exercise_validity__continuous_refresh_hybrid	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
competence_exercise_validity__real_catastrophe_only	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
competence_exercise_validity__simulation_as_proxy	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
competence_occupation__hybrid_occupation	tangled_rope|tangled_rope|naturalized|unknown	tangled_rope|tangled_rope|naturalized|unknown	tangled_rope|tangled_rope|naturalized|unknown	False	False	True	True	False	False
competence_occupation__real_incident_necessity	unknown|snare|snare|snare	unknown|snare|snare|snare	unknown|snare|snare|snare	False	False	True	True	False	False
competence_occupation__simulation_sufficiency	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
competence_retention_exercise__catastrophe_as_necessary	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
competence_retention_exercise__near_miss_as_bridge	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
competence_retention_exercise__simulation_as_sufficient	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
constitutional_authority_boundary__coordinate_construction_reading	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
constitutional_authority_boundary__judicial_supremacy_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
constitutional_authority_boundary__parliamentary_primacy_reading	unknown|rope|rope|rope	unknown|unknown|unknown|unknown	rope|rope|rope|rope	True	True	False	False	True	True
constitutional_interpretive_authority__coordinate_construction_reading	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
constitutional_interpretive_authority__judicial_supremacy_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
constitutional_interpretive_authority__parliamentary_supremacy_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
constitutional_secularism__principled_intervention_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
constitutional_secularism__reformist_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
constitutional_secularism__strict_neutrality_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
constitutional_text__judicial_supremacy_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
constitutional_text__legislative_sovereignty_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
constitutional_text__popular_sovereignty_reading	unknown|rope|rope|unknown	unknown|unknown|unknown|unknown	rope|rope|rope|unknown	False	True	True	True	False	False
constitutional_text_authority__living_constitutionalist_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
constitutional_text_authority__originalist_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
constitutional_text_authority__positivist_reading	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
copyright_constitutional_mandate__corporate_enclosure_reading	tangled_rope|snare|rope|tangled_rope	tangled_rope|snare|naturalized|tangled_rope	tangled_rope|snare|rope|tangled_rope	False	True	True	True	False	False
copyright_constitutional_mandate__judicial_ambiguity_reading	unknown|scaffold|scaffold|unknown	unknown|scaffold|scaffold|unknown	unknown|scaffold|scaffold|unknown	False	False	True	True	False	False
copyright_constitutional_mandate__public_scaffold_reading	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
correct_latin__continuity_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
correct_latin__discontinuity_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
correct_latin__hybrid_reading	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
correct_latin_kernel__continuity_reading	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
correct_latin_kernel__discontinuity_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
correct_latin_kernel__hybrid_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
creed_381_pneumatology__ecumenical_reunion_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
creed_381_pneumatology__filioque_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
creed_381_pneumatology__monoprocession_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
cultural_property_legal_corpus__indigenous_stewardship_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
cultural_property_legal_corpus__sovereign_repatriation_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
cultural_property_legal_corpus__universal_heritage_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
decalogue_image_prohibition__iconoclast_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
decalogue_image_prohibition__iconodule_reading	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
decalogue_image_prohibition__moderate_iconoclast_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
deferential_realism_ontology__hybrid_pragmatic_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
deferential_realism_ontology__immutable_diagnostic_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
deferential_realism_ontology__rhetorical_scaffold_reading	unknown|unknown|unknown|unknown	unknown|unknown|unknown|unknown	unknown|unknown|unknown|unknown	False	False	False	True	False	True
derivative_work_statutory_boundary__coordination_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
derivative_work_statutory_boundary__enclosure_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
derivative_work_statutory_boundary__hybrid_carveout_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
dharmasastra_corpus__abolitionist_rejection	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
dharmasastra_corpus__orthodox_literalist	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
dharmasastra_corpus__reformist_contextual	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
digital_money_emergence_boundary__conceptualization_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
digital_money_emergence_boundary__consumer_holdings_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
digital_money_emergence_boundary__infrastructure_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
digital_money_origin__became_thinkable_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
digital_money_origin__first_held_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
digital_money_origin__regulatory_recognition_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
dignified_death__autonomy_primary	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
dignified_death__relational_autonomy	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
dignified_death__sanctity_primary	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
dignity_kernel__autonomy_rights_reading	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	False	False	True	True	False	False
dignity_kernel__imago_dei_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
dignity_kernel__posthumanist_reading	tangled_rope|tangled_rope|rope|unknown	tangled_rope|tangled_rope|naturalized|unknown	tangled_rope|tangled_rope|rope|unknown	False	True	True	True	False	False
divine_legitimacy_substrate__amun_polytheistic_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
divine_legitimacy_substrate__atenist_monotheistic_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
divine_marriage_command__coercion_visibility_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
divine_marriage_command__continuationist_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
divine_marriage_command__substitutionist_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
dollar_gold_convertibility__policy_flexible_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
dollar_gold_convertibility__strict_convertibility_reading	tangled_rope|tangled_rope|tangled_rope|unknown	tangled_rope|tangled_rope|tangled_rope|unknown	tangled_rope|tangled_rope|tangled_rope|unknown	False	False	True	True	False	False
dollar_gold_convertibility__triffin_structural_reading	tangled_rope|snare|snare|snare	tangled_rope|snare|snare|snare	tangled_rope|snare|snare|snare	False	False	True	True	False	False
doomsday_clock_metric__objective_index_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
doomsday_clock_metric__performative_tool_reading	tangled_rope|snare|piton|snare	tangled_rope|snare|piton|snare	tangled_rope|snare|piton|snare	False	False	True	True	False	False
dsm_taxonomy_kernel__biomedical_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
dsm_taxonomy_kernel__critical_psychiatry_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
dsm_taxonomy_kernel__neurodiversity_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
dual_class_legitimacy__disclosure_consent	scaffold|scaffold|scaffold|unknown	scaffold|scaffold|scaffold|unknown	scaffold|scaffold|scaffold|unknown	False	False	True	True	False	False
dual_class_legitimacy__founder_stewardship	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
dual_class_legitimacy__minority_extraction	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
dueling_disappearance_mechanism__contraction_reading	scaffold|snare|scaffold|snare	scaffold|snare|scaffold|snare	scaffold|snare|scaffold|snare	False	False	True	True	False	False
dueling_disappearance_mechanism__institutional_displacement_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
ecb_mandate_article_127__climate_incorporation	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
ecb_mandate_article_127__expansive_secondary_objectives	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
ecb_mandate_article_127__orthodox_price_stability	snare|snare|scaffold|snare	snare|snare|scaffold|snare	snare|snare|scaffold|snare	False	False	True	True	False	False
electronic_money_emergence__became_thinkable_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
electronic_money_emergence__first_held_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
electronic_money_emergence__m4_m5_collapse_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
employment_boundary__formalist_employment_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
employment_boundary__hybrid_security_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
employment_boundary__substantive_employment_reading	tangled_rope|tangled_rope|tangled_rope|tangled_rope	tangled_rope|tangled_rope|tangled_rope|tangled_rope	tangled_rope|tangled_rope|tangled_rope|tangled_rope	False	False	False	True	False	True
end_of_life_authority__autonomy_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
end_of_life_authority__sanctity_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
end_of_life_authority__slippery_slope_mechanism	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
end_of_life_decision_authority__autonomy_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
end_of_life_decision_authority__sanctity_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
end_of_life_decision_authority__vulnerability_protection_reading	unknown|tangled_rope|rope|tangled_rope	unknown|tangled_rope|unknown|tangled_rope	rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
equal_protection_clause__colorblind_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
equal_protection_clause__diversity_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
equal_protection_clause__remedial_reading	tangled_rope|tangled_rope|scaffold|tangled_rope	tangled_rope|tangled_rope|scaffold|tangled_rope	tangled_rope|tangled_rope|scaffold|tangled_rope	False	False	True	True	False	False
equal_protection_commitment__colorblind_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
equal_protection_commitment__diversity_reading	unknown|rope|rope|unknown	unknown|unknown|unknown|unknown	rope|rope|rope|unknown	False	True	True	True	False	False
equal_protection_commitment__remedial_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
equal_protection_kernel__antisubordination_reading	unknown|rope|rope|tangled_rope	unknown|unknown|unknown|tangled_rope	rope|rope|rope|tangled_rope	False	True	True	True	False	False
equal_protection_kernel__remedial_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
equality_clause_scope__expansive_universalist	scaffold|scaffold|scaffold|unknown	scaffold|scaffold|scaffold|unknown	scaffold|scaffold|scaffold|unknown	False	False	True	True	False	False
equality_clause_scope__progressive_textualist	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
equality_clause_scope__restrictive_originalist	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
eternal_marriage_covenant__immutable_commandment_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
eternal_marriage_covenant__prophetic_override_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
eternal_marriage_covenant__temporal_accommodation_reading	unknown|rope|rope|tangled_rope	unknown|unknown|unknown|tangled_rope	rope|rope|rope|tangled_rope	False	True	True	True	False	False
eu_council_unanimity__diplomatic_capital_reading	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
eu_council_unanimity__sovereignty_guarantor_reading	scaffold|scaffold|scaffold|unknown	scaffold|scaffold|scaffold|unknown	scaffold|scaffold|scaffold|unknown	False	False	True	True	False	False
eu_council_unanimity__veto_trap_reading	tangled_rope|tangled_rope|rope|unknown	tangled_rope|tangled_rope|naturalized|unknown	tangled_rope|tangled_rope|rope|unknown	False	True	True	True	False	False
exercise_as_competence_maintenance__hybrid_decay_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
exercise_as_competence_maintenance__lived_catastrophe_necessity_reading	tangled_rope|snare|rope|tangled_rope	tangled_rope|snare|naturalized|tangled_rope	tangled_rope|snare|rope|tangled_rope	False	True	True	True	False	False
exercise_as_competence_maintenance__simulation_sufficiency_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
fair_use_four_factor_test__creator_centric_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
fair_use_four_factor_test__transformative_use_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
fair_use_four_factor_test__user_centric_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
fair_use_statutory_exception__market_licensing_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
fair_use_statutory_exception__narrow_defense_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
fair_use_statutory_exception__transformative_right_reading	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
family_law_authority__christian_canonical_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
family_law_authority__hindu_dharmashastra_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
family_law_authority__muslim_shariat_reading	naturalized|tangled_rope|tangled_rope|snare	naturalized|tangled_rope|tangled_rope|snare	naturalized|tangled_rope|tangled_rope|snare	False	False	True	True	False	False
family_law_authority__parsi_zoroastrian_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
family_law_authority__secular_contractual_reading	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
federation_membership__integration_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
federation_membership__sovereignty_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
federation_membership_kernel__integration_reading	tangled_rope|snare|naturalized|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|naturalized|snare	False	False	True	True	False	False
federation_membership_kernel__member_sovereignty_reading	tangled_rope|snare|naturalized|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|naturalized|snare	False	False	True	True	False	False
federation_membership_kernel__welfare_coordination_reading	tangled_rope|tangled_rope|tangled_rope|unknown	tangled_rope|tangled_rope|tangled_rope|unknown	tangled_rope|tangled_rope|tangled_rope|unknown	False	False	True	True	False	False
federation_membership_obligations__integration_primary	tangled_rope|snare|snare|snare	tangled_rope|snare|snare|snare	tangled_rope|snare|snare|snare	False	False	True	True	False	False
federation_membership_obligations__member_sovereignty_primary	snare|snare|naturalized|snare	snare|snare|naturalized|snare	snare|snare|naturalized|snare	False	False	True	True	False	False
federation_membership_obligations__selective_solidarity	tangled_rope|snare|naturalized|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|naturalized|snare	False	False	True	True	False	False
federation_membership_treaty__integration_primary	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
federation_membership_treaty__sovereignty_primary	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
federation_membership_treaty__subsidiarity_balance	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
feud_obligation_kernel__christianized_pacification_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
feud_obligation_kernel__extraction_cycle_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
feud_obligation_kernel__stateless_coordination_reading	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
feudal_oath_reciprocity__ecclesiastical_mediation_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
